player,total_runs,total_balls,matches_played,bat_avg,strike_rate,milestone_1000_runs,batting_elo
NS Dhaliwal,1228,949,43,28.558139534883722,129.39936775553213,True,1622.2748257995668
NS Naik,518,424,30,17.266666666666666,122.1698113207547,False,1547.7338588592283
NS Poonia,94,104,5,18.8,90.38461538461539,False,1508.8781872859663
NS Rathour,3,4,1,3.0,75.0,False,1499.036981731642
NS Sharma,22,18,1,22.0,122.22222222222223,False,1504.1307684892765
NSK Mehta,1,3,2,0.5,33.33333333333333,False,1492.018490865821
NT Broom,73,68,7,10.428571428571429,107.35294117647058,False,1506.6732007737915
NT Ellis,385,345,50,7.7,111.59420289855073,False,1491.83536009663
NT Gireesh,4,11,3,1.3333333333333333,36.36363636363637,False,1489.6867906506234
NT Pascal,4,4,1,4.0,100.0,False,1499.6867906506234
NT Rajendran,8,6,1,8.0,133.33333333333331,False,1501.398464660749
NV Ojha,2009,1763,117,17.17094017094017,113.95348837209302,True,1691.626562006426
NW Bracken,15,22,6,2.5,68.18181818181817,False,1489.4660356303518
Nabam Tatang,4,6,1,4.0,66.66666666666666,False,1499.6867906506234
Nabam Tempol,2,4,2,1.0,50.0,False,1494.0369817316418
Nabi Gul,9,12,1,9.0,75.0,False,1501.7052815164443
Nadeem Ahmed,39,63,10,3.9,61.904761904761905,False,1489.5758167726876
Nader Zahadiafzal,0,3,1,0.0,0.0,False,1495.0
Nadif Chowdhury,17,16,2,8.5,106.25,False,1502.6870269667845
Naeem Gull,152,183,9,16.88888888888889,83.06010928961749,False,1519.6535939175665
Naeem Islam,130,119,10,13.0,109.24369747899159,False,1521.4890709808367
Nagaho Chishi,13,35,8,1.625,37.142857142857146,False,1478.509409855675
Naiem Bameri,4,16,1,4.0,25.0,False,1499.6867906506234
Najeeb Amar,4,18,2,2.0,22.22222222222222,False,1496.3984646607491
Najibullah Zadran,452,398,23,19.652173913043477,113.5678391959799,False,1546.0692747715752
Najjam Shahzad,342,279,21,16.285714285714285,122.58064516129032,False,1520.1973529795514
Nakul Sharma,160,128,11,14.545454545454545,125.0,False,1512.3852019948638
Nakul Verma,495,470,24,20.625,105.31914893617021,False,1551.6786401911709
Nalin Mishra,15,20,1,15.0,75.0,False,1503.073963463284
Naman Dhir,431,254,23,18.73913043478261,169.68503937007875,False,1548.8446089880465
Namgay Thinley,139,243,24,5.791666666666667,57.20164609053497,False,1479.4608162926486
Naren Reddy,88,59,4,22.0,149.15254237288136,False,1508.3749032902192
Narsingh Yadav,168,218,16,10.5,77.06422018348624,False,1497.729514984729
Naseem Khan,49,60,4,12.25,81.66666666666667,False,1506.8443299077683
Naseem Khushi,636,412,38,16.736842105263158,154.36893203883494,False,1549.9053272831236
Naseem Shah,159,146,37,4.297297297297297,108.90410958904108,False,1442.8211038444317
Nasir Hossain,378,358,25,15.12,105.58659217877096,False,1552.4014496690022
Nasir Jamshed,367,334,20,18.35,109.88023952095809,False,1534.391521086486
Nasir Nawaz,17,22,2,8.5,77.27272727272727,False,1501.9230047126398
Nasrulla Rana,201,188,28,7.178571428571429,106.91489361702126,False,1493.1692125853938
Nasum Ahmed,82,75,15,5.466666666666667,109.33333333333333,False,1482.7715018140645
Natim Hassam,70,77,3,23.333333333333332,90.9090909090909,False,1508.0050225953717
Nauman Ali,5,7,2,2.5,71.42857142857143,False,1497.2362140620166
Nauman Anwar,59,48,5,11.8,122.91666666666667,False,1499.2410231518465
Naushad Shaikh,732,615,32,22.875,119.02439024390243,False,1567.253474481302
Navdeep Saini,56,68,14,4.0,82.35294117647058,False,1481.9852941327647
Naved Yasin,27,35,3,9.0,77.14285714285715,False,1497.6870269667845
Naved-ul-Hasan,36,31,4,9.0,116.12903225806453,False,1498.7237723822652
Naveed Ahmed,79,98,11,7.181818181818182,80.61224489795919,False,1497.2889981428805
Naveed Shahid,12,7,1,12.0,171.42857142857142,False,1502.469303770589
Naveen-ul-Haq,163,164,23,7.086956521739131,99.39024390243902,False,1493.767323041071
Navid Balouch,19,23,1,19.0,82.6086956521739,False,1503.7237723822652
Navneet Virk,11,18,1,11.0,61.111111111111114,False,1502.2362140620164
Nawaf Ahmed,10,10,3,3.3333333333333335,100.0,False,1491.9828311231518
Nawazish Akhtar,64,67,5,12.8,95.52238805970148,False,1507.9208517311067
Nawazul Munier,5,10,1,5.0,50.0,False,1500.2177231961955
Nay Lin Htun,15,32,6,2.5,46.875,False,1488.166417792389
Nazakat Ali,35,31,2,17.5,112.90322580645163,False,1506.4706257595617
Nazeeb Saiyed,101,106,7,14.428571428571429,95.28301886792453,False,1510.7690141379194
Nazim Siddiqui,23,38,5,4.6,60.526315789473685,False,1492.9784773101028
Nazimuddin,178,164,7,25.428571428571427,108.53658536585367,False,1504.2547049278373
Nazir Patel,0,6,1,0.0,0.0,False,1495.0
Nazmul Hossain,3,15,2,1.5,20.0,False,1494.036981731642
Nazmul Hossain Shanto,1246,1195,55,22.654545454545456,104.26778242677824,True,1651.751242717129
Nazmul Islam,8,11,2,4.0,72.72727272727273,False,1498.073963463284
Nazmus Sakib,15,18,4,3.75,83.33333333333334,False,1496.8339110531401
Nazril Rahman,65,67,6,10.833333333333334,97.01492537313433,False,1506.254086416605
Nazwan Ismail,8,20,5,1.6,40.0,False,1488.6346787227656
Neelam Obi,96,177,11,8.727272727272727,54.23728813559322,False,1509.3657649746788
Neelambuj Vats,31,51,3,10.333333333333334,60.78431372549019,False,1500.0235134611926
Neeraj Mishra,4,10,2,2.0,40.0,False,1494.6867906506234
Neetesh Sharma,2,11,1,2.0,18.181818181818183,False,1498.1992323303746
Nelson Jesus Navarrete Aburto,1,8,1,1.0,12.5,False,1497.018490865821
Nestor Dhamba,3,6,1,3.0,50.0,False,1499.036981731642
Ngangom Rajesh Singh,22,24,2,11.0,91.66666666666666,False,1499.1307684892765
Ngawang Thinley,25,36,7,3.5714285714285716,69.44444444444444,False,1487.3584511050308
Niaz Ali,12,12,2,6.0,100.0,False,1497.469303770589
Nihal Surlaker,5,8,1,5.0,62.5,False,1500.2177231961955
Nikhil Chaudhary,434,330,20,21.7,131.51515151515153,False,1553.2699866499665
Nikhil Gangta,370,299,15,24.666666666666668,123.74581939799332,False,1543.6403663577705
Nikhil Kohli,1,5,2,0.5,20.0,False,1492.018490865821
Nikhilesh Surendran,57,51,2,28.5,111.76470588235294,False,1509.0013219889727
Nilansh Keswani,55,49,6,9.166666666666666,112.24489795918366,False,1502.1705106227446
Nilesh Lamichaney,96,153,11,8.727272727272727,62.745098039215684,False,1506.450746357973
Nimish Lathief,89,106,11,8.090909090909092,83.9622641509434,False,1508.8978967175156
Ninad Kadam,67,77,4,16.75,87.01298701298701,False,1509.3012989900565
Nipan Deka,44,31,2,22.0,141.93548387096774,False,1503.1992323303746
Nishunk Birla,4,1,1,4.0,400.0,False,1499.6867906506234
Nitesh Lohchab,22,25,3,7.333333333333333,88.0,False,1501.1020666596817
Nitesh Sedai,203,226,17,11.941176470588236,89.82300884955751,False,1500.8967877848277
Nithish Kumar Reddy,667,534,29,23.0,124.90636704119851,False,1575.2621456001632
Nitin Tanwar,55,64,7,7.857142857142857,85.9375,False,1502.7631361020171
Nitin Yadav,3,4,2,1.5,75.0,False,1494.036981731642
Nitish Rao,3,3,1,3.0,100.0,False,1499.036981731642
Niv Nagavkar,96,88,7,13.714285714285714,109.09090909090908,False,1512.8138058356667
Niyas Nizar,0,5,1,0.0,0.0,False,1495.0
Niyas Pullariyil,17,18,2,8.5,94.44444444444444,False,1501.2731957936585
Nizakat Khan,2032,1723,98,20.73469387755102,117.93383633197911,True,1697.7216030100158
Noah Mead,3,4,2,1.5,75.0,False,1494.036981731642
Noman Amjad,206,210,17,12.117647058823529,98.09523809523809,False,1525.6016814551415
Nongthombam Denin,14,15,2,7.0,93.33333333333333,False,1501.9230047126398
Noor Ahmad,50,60,19,2.6315789473684212,83.33333333333334,False,1455.5714629596384
Noorkhan Ahmedi,63,49,5,12.6,128.57142857142858,False,1502.867174586638
Nooruddin Mujadady,28,17,2,14.0,164.70588235294116,False,1505.7198101800357
Noorullah Sidiqi,6,1,1,6.0,600.0,False,1500.666620267291
Nouman Butt,5,10,1,5.0,50.0,False,1500.2177231961955
Nouman Sarwar,100,73,5,20.0,136.986301369863,False,1507.7607541139073
Nurudeen Ibrahim,0,2,1,0.0,0.0,False,1495.0
Nurul Hasan,507,455,50,10.14,111.42857142857143,False,1526.2040086454979
Nyeing Cham Soe,12,38,8,1.5,31.57894736842105,False,1477.6716604544074
Nzanthung Mozhui,5,19,2,2.5,26.31578947368421,False,1495.2177231961955
O Bascome,146,146,11,13.272727272727273,100.0,False,1513.0166418325903
O Casasola,71,124,7,10.142857142857142,57.25806451612904,False,1504.3072411846756
O Davies,834,665,43,19.3953488372093,125.41353383458646,False,1575.2495392319097
O Duff,3,1,1,3.0,300.0,False,1499.036981731642
O Issouf,0,7,2,0.0,0.0,False,1490.0
O Lutbayar,40,82,11,3.6363636363636362,48.78048780487805,False,1478.977034738961
O Manishimwe,836,946,45,18.57777777777778,88.37209302325581,False,1569.4100097387106
O Muzondo,17,9,2,8.5,188.88888888888889,False,1501.2731957936585
O Olaleye,325,329,20,16.25,98.78419452887537,False,1533.324627567958
O Peters,164,139,8,20.5,117.98561151079137,False,1512.2951428125361
O Sam Arthur,33,30,3,11.0,110.00000000000001,False,1503.5195036847142
O Stewart,12,9,3,4.0,133.33333333333331,False,1492.469303770589
O Thomas,19,45,14,1.3571428571428572,42.22222222222222,False,1454.0701251151565
O Touray,6,8,2,3.0,75.0,False,1495.666620267291
O Tuyisenge,957,982,56,17.089285714285715,97.45417515274949,False,1604.1934737264507
OA Shah,1263,1078,61,20.704918032786885,117.16141001855287,True,1631.7585803461668
OB Nightingale,184,172,10,18.4,106.9767441860465,False,1512.510950175059
OC McCoy,151,141,30,5.033333333333333,107.0921985815603,False,1465.0395240567036
OD Hald,134,116,13,10.307692307692308,115.51724137931035,False,1509.045072633939
OE Newey,52,59,3,17.333333333333332,88.13559322033898,False,1510.2146913721192
OE Taylor,35,69,6,5.833333333333333,50.72463768115942,False,1499.7081438248013
OEG Baartman,8,19,5,1.6,42.10526315789473,False,1486.2731957936583
OF Smith,786,653,72,10.916666666666666,120.36753445635529,False,1540.7246340714314
OGL Bascome,485,370,28,17.321428571428573,131.08108108108107,False,1548.6211363985485
OH Agbomadzie,576,648,29,19.862068965517242,88.88888888888889,False,1563.3591861782234
OJ Hairs,438,273,25,17.52,160.43956043956044,False,1529.722791055139
OJ Herrington,62,57,2,31.0,108.77192982456141,False,1506.055472597463
OJ Peake,19,21,1,19.0,90.47619047619048,False,1503.7237723822652
OJ Pope,191,157,9,21.22222222222222,121.656050955414,False,1518.5713704302707
OJ Webster,132,101,6,22.0,130.6930693069307,False,1518.160540763629
OJR Groves,102,71,2,51.0,143.66197183098592,False,1509.805790264997
OK Mohamed,20,61,5,4.0,32.78688524590164,False,1493.9058358357915
OL Pitcher,13,18,1,13.0,72.22222222222221,False,1502.6851111331118
OO Bascome,22,30,2,11.0,73.33333333333333,False,1503.9171266767376
OP Stone,3,9,3,1.0,33.33333333333333,False,1490.2177231961955
OR Willis,19,43,5,3.8,44.18604651162791,False,1490.3101775253003
OSB Tilley,2,2,1,2.0,100.0,False,1498.1992323303746
Omair Yousuf,251,206,13,19.307692307692307,121.84466019417475,False,1522.0925610627178
Omar Hayat,12,8,2,6.0,150.0,False,1501.3332405345818
Omar Hussain,33,43,5,6.6,76.74418604651163,False,1485.0
Omar Rassol,291,270,19,15.31578947368421,107.77777777777777,False,1492.5819952834681
Omid Mailk Khel,170,161,7,24.285714285714285,105.59006211180125,False,1524.1923621581705
Omid Shafi Rahman,0,6,1,0.0,0.0,False,1495.0
Oren Ngullie,4,23,2,2.0,17.391304347826086,False,1494.6867906506234
Osama Mahmood,263,249,11,23.90909090909091,105.62248995983936,False,1520.7278089250658
Ousman Bah,22,63,5,4.4,34.92063492063492,False,1493.068086434524
Ovais Yousof,38,59,2,19.0,64.40677966101694,False,1505.2177231961955
P Abanda,54,95,8,6.75,56.84210526315789,False,1502.4499267526405
P Abhijit,5,9,2,2.5,55.55555555555556,False,1495.2177231961955
P Aho,232,213,23,10.08695652173913,108.92018779342723,False,1505.2758639197632
P Arrighi,27,33,2,13.5,81.81818181818183,False,1505.279684401
P Awana,13,26,6,2.1666666666666665,50.0,False,1483.1037461771932
P Ayoleyine,0,1,1,0.0,0.0,False,1495.0
P Baghel,41,55,3,13.666666666666666,74.54545454545455,False,1501.398464660749
P Baron,485,440,21,23.095238095238095,110.22727272727273,False,1548.5585749430363
P Bhart,5,27,4,1.25,18.51851851851852,False,1488.41695552657
P Bosnjak,17,32,6,2.8333333333333335,53.125,False,1484.1745852870333
P Buccimazza,2,14,2,1.0,14.285714285714285,False,1494.0369817316418
P Byron,0,1,1,0.0,0.0,False,1495.0
P Cabebula,1,10,4,0.25,10.0,False,1482.018490865821
P Campbell,15,32,4,3.75,46.875,False,1492.2005543193472
P Chin,38,55,4,9.5,69.0909090909091,False,1500.5879454624194
P Chopra,1126,977,34,33.11764705882353,115.25076765609008,True,1617.4044716700525
P Dakainivanua,65,80,6,10.833333333333334,81.25,False,1502.7548770851474
P Danci,12,16,1,12.0,75.0,False,1502.469303770589
P Deol,17,32,3,5.666666666666667,53.125,False,1499.8154201873188
P Desungnoen,3,4,1,3.0,75.0,False,1499.036981731642
P Dhiman,41,57,2,20.5,71.9298245614035,False,1507.2362140620164
P Dogra,1070,878,43,24.88372093023256,121.86788154897495,True,1613.8442332160553
P Dubey,123,128,14,8.785714285714286,96.09375,False,1504.4895524622277
P Fernando,0,3,1,0.0,0.0,False,1495.0
P Florin,23,30,5,4.6,76.66666666666667,False,1495.646777094905
P Gheewala,13,11,2,6.5,118.18181818181819,False,1501.722092864754
P Gopalkrishnan,0,3,1,0.0,0.0,False,1495.0
P Hatchman,63,75,6,10.5,84.0,False,1509.871213021724
P Hatzoglou,40,50,11,3.6363636363636362,80.0,False,1485.0390855781338
P Heron,66,92,6,11.0,71.73913043478261,False,1498.852401918961
P Hingorani,1,6,3,0.3333333333333333,16.666666666666664,False,1487.018490865821
P Jayawickrama,0,5,1,0.0,0.0,False,1495.0
P Jayeshbhai Patel,53,90,7,7.571428571428571,58.88888888888889,False,1498.242794568517
P Kerai,0,2,1,0.0,0.0,False,1495.0
P Khadka,772,640,30,25.733333333333334,120.625,False,1566.7548774106713
P Khari,61,42,1,61.0,145.23809523809524,False,1505.0
P Koech,14,19,5,2.8,73.68421052631578,False,1492.6716604544074
P Kotoisuva,38,32,6,6.333333333333333,118.75,False,1491.8708751930371
P Kumar,388,378,64,6.0625,102.64550264550265,False,1460.3782559702242
P Kumbhare,15,27,8,1.875,55.55555555555556,False,1477.6716604544076
P Kurup,541,525,28,19.321428571428573,103.04761904761905,False,1551.8565302250242
P Magafas,49,55,3,16.333333333333332,89.0909090909091,False,1507.7607541139073
P Malav,29,52,8,3.625,55.769230769230774,False,1489.2878483113518
P Manning,138,212,13,10.615384615384615,65.09433962264151,False,1510.594976420831
P Mishra,438,414,31,14.129032258064516,105.79710144927536,False,1531.68928379929
P Murungi,231,201,22,10.5,114.92537313432835,False,1519.718728290507
P Mustard,60,38,2,30.0,157.89473684210526,False,1508.8658525976653
P Nedeljkovic,25,37,4,6.25,67.56756756756756,False,1500.3399602392099
P Negi,612,485,52,11.76923076923077,126.18556701030927,False,1569.6423824414576
P Nissanka,2073,1825,72,28.791666666666668,113.58904109589041,True,1659.7108010677416
P Nitesh Reddy,2,9,1,2.0,22.22222222222222,False,1498.1992323303746
P Parameswaran,1,3,2,0.5,33.33333333333333,False,1492.018490865821
P Pirabakaran,13,14,1,13.0,92.85714285714286,False,1502.6851111331118
P Prafullomani,197,270,15,13.133333333333333,72.96296296296296,False,1499.57773260636
P Prasanth,64,51,9,7.111111111111111,125.49019607843137,False,1504.0839046393894
P Pushparajan,265,182,6,44.166666666666664,145.6043956043956,False,1518.4169555265698
P Pustoslemsek,43,69,5,8.6,62.31884057971014,False,1502.9071578247642
P Raho,10,7,2,5.0,142.85714285714286,False,1499.5976969911235
P Ray Barman,42,41,5,8.4,102.4390243902439,False,1502.2331822379401
P Rowe,3,6,1,3.0,50.0,False,1499.036981731642
P Sadev,1,4,1,1.0,25.0,False,1497.018490865821
P Sahu,19,13,2,9.5,146.15384615384613,False,1500.5928937503766
P Saravana Kumar,11,5,1,11.0,220.00000000000003,False,1502.2362140620164
P Sarraf,107,121,14,7.642857142857143,88.42975206611571,False,1490.8531049645162
P Sharma,264,244,17,15.529411764705882,108.19672131147541,False,1528.537221319602
P Silas,286,279,24,11.916666666666666,102.5089605734767,False,1512.0893910476566
P Simran Singh,2357,1632,87,27.091954022988507,144.42401960784315,True,1726.0469517781073
P Sua,0,2,1,0.0,0.0,False,1495.0
P Suanchuai,115,173,11,10.454545454545455,66.47398843930635,False,1507.885373145031
P Subrayen,13,22,5,2.6,59.09090909090909,False,1490.5711341141098
P Suman Bhai Ahir,17,30,5,3.4,56.666666666666664,False,1489.6679422562636
P Suyal,0,1,1,0.0,0.0,False,1495.0
P Taylor,5,8,1,5.0,62.5,False,1500.2177231961955
P Thamaraikannan,63,86,7,9.0,73.25581395348837,False,1499.678117106806
P Thongsa,55,86,10,5.5,63.95348837209303,False,1495.696731826729
P Useni,267,208,30,8.9,128.3653846153846,False,1508.5763089645031
P Utseya,77,101,17,4.529411764705882,76.23762376237624,False,1480.4791057485675
P Vailoa,16,10,2,8.0,160.0,False,1502.7607541139073
P Vekaria,55,42,6,9.166666666666666,130.95238095238096,False,1504.7303528887658
P Yevugah,17,30,4,4.25,56.666666666666664,False,1498.7703664444844
P Zuze,32,60,5,6.4,53.333333333333336,False,1497.2930086484523
PA Dahiya,7,11,1,7.0,63.63636363636363,False,1501.055472597463
PA Desai,4,7,1,4.0,57.14285714285714,False,1499.6867906506234
PA Hitchcock,13,11,1,13.0,118.18181818181819,False,1502.6851111331118
PA Jaques,207,177,7,29.571428571428573,116.94915254237289,False,1511.0437066551447
PA Nixon,31,23,1,31.0,134.7826086956522,False,1505.0
PA Patel,3291,2749,153,21.50980392156863,119.71626045834849,True,1844.5544071683337
PA Raikes,304,295,13,23.384615384615383,103.05084745762711,False,1521.5545414687172
PA Reddy,696,568,30,23.2,122.53521126760563,False,1571.9341464241852
PA van Meekeren,188,175,29,6.482758620689655,107.42857142857143,False,1487.9437593849707
PADLR Sandakan,23,40,7,3.2857142857142856,57.49999999999999,False,1489.7603965853684
PB Gouge,122,89,4,30.5,137.07865168539325,False,1501.0198128547936
PB Mehta,7,6,1,7.0,116.66666666666667,False,1501.055472597463
PBB Rajapaksa,1640,1251,81,20.246913580246915,131.0951239008793,True,1667.5638921948257
PC Connell,1,2,1,1.0,50.0,False,1497.018490865821
PC Valthaty,505,432,23,21.956521739130434,116.89814814814814,False,1541.1214506506446
PC de Silva,22,22,2,11.0,100.0,False,1501.0198128547936
PD Blignaut,0,1,1,0.0,0.0,False,1495.0
PD Collingwood,899,720,47,19.127659574468087,124.86111111111111,False,1591.8500461414872
PD Hennessy,134,149,6,22.333333333333332,89.93288590604027,False,1515.2747361130425
PD McGlashan,61,65,9,6.777777777777778,93.84615384615384,False,1501.121759364492
PD Salt,3676,2406,150,24.506666666666668,152.78470490440566,True,1809.5835124801804
PE Kruger,144,121,11,13.090909090909092,119.00826446280992,False,1513.1378331359642
PF Gallagher,133,110,13,10.23076923076923,120.9090909090909,False,1502.2848223363587
PF Ravarua,0,2,1,0.0,0.0,False,1495.0
PG Dooley,54,67,12,4.5,80.59701492537313,False,1488.99525834082
PG Fulton,127,145,12,10.583333333333334,87.58620689655172,False,1508.9312685013401
